A220125,30,B,25.61,5,113,,,Jar Stopper,probable,,,,,circular,Nearly,Ceramic,7.5YR8/3,Complete,100%,mod,,179.00,9.57,8.30,2.10,,,whole,,CNEA,,,,,,,,,,,,,,,,,,
A220126,47,B,24.42,26,150,,,Jar Stopper,probable,,,,,circular,Nearly,Ceramic,7.5YR7/2,Complete,100%,crude,,66.20,5.70,5.71,1.79,,,whole,,CNEA,,,,,,24-Jul-22,Roma,,,,,,,,,,,
A220127,71,B,25.62,58,268,,,UD,,,,,,ovoid,Nearly,stone,5YR4/1,Partial,80,mod,,84.61,6.23,4.16,2.10,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220128,10,B,24.42,2,137,,,Bangle,possible,,,,,circular,Nearly,glass,Gley 1 8/N,Partial,,,,1.54,1.86,0.72,0.66,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220129,23,B,24.42,32,176,,,Bangle,possible,,,,,circular,Slightly,glass,Gley 2 4/10B,Partial,,,,1.45,1.48,0.89,0.64,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220130,8,B,24.42,2,134,,,Bangle,possible,,,,,circular,Slightly,glass,Gley 2 5/10 ,Partial,,,,1.39,2.39,0.74,0.52,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220131,4,B,39.93,0,0,,B22.0425,Bangle,possible,,,,,circular,Slightly,glass,Gley 2 3/5PB,Partial,,,,4.07,5.11,0.69,0.59,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220132,37,B,69.7,16,23,,,UD,,,,,,Triangular,Slightly,glass,7.5YR4/1,Partial,,fine,,0.26,1.66,1.25,0.09,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220133,38,B,69.7,16,24,,B22.0876,Ring,uncertain,,,,,circular,Nearly,metal ,2.5YR3/2,Partial,75,mod,,1.29,2.16,1.81,0.35,2.16,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220134,39,B,69.7,16,24,,,UD,,,,,,rectangular,Slightly,glass,Gley 1 8/10GY,Partial,,fine,,0.95,2.04,1.49,0.21,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220135,51,B,24.42,26,157,,,UD,,,,,,lunate,Slightly,metal ,Gley 2 4/5PB,,,mod,,1.36,1.30,0.56,0.56,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220136,27,B,42.21,44,134,,,UD,,,,,,Oblong,Slightly,Metal,7.5YR3/2,Partial,,Very Crude,,4.01,4.43,1.16,0.80,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220137,64,B,25.61,43,131,,,UD,,,,,,linear,Slightly,Iron?,10R2.5/1,Partial,,very crude,,4.56,4.11,0.91,0.84,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220138,52,B,25.62,36,264,,,pounder,probable,,,,,spherical,Nearly,Basalt,Gley 1 5/2,Partial,60,mod,,750.00,9.48,3.24,5.70,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220139,53,B,24.42,26,165,,,hand grinder,probable,,,,,ovoid,Slightly,Basalt,Gley 1 5/2,Partial,50,crude,,469.00,11.10,7.80,5.00,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220140,53,B,24.42,26,162,,,lower grinding stone,certain,,,,,rectangular,Nearly,,5Y8/1,Partial,60,fine,,,45.00,42.00,27.00,,,broken,1,Field,,,,,,,,,,,,,,,,,,
A220141,38,B,24.42,26,151,,,lower grinding stone,certain,,,,,rectangular,Nearly,Basalt,5Y8/1,Partial,90,fine,,,70.00,5.14,34.00,,,broken,1,Field,,,,,,,,,,,,,,,,,,
A220142,78,B,25.62,58,274,,B22.0969,mortar,certain,,,,,triangular,Slightly,limestone,Gley 1 2.5/10Y,Complete,100,mod,,,56.00,31.00,21.00,,,whole,1,Field,,,,,,,,,,,,,,,,,,
A220143,53,B,25.62,53,263,,,grinding stone,certain,,,,,crescent,Nearly,stone,5Y4/1,Complete,100,crude,,5866.00,24.40,14.60,12.60,,,whole,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220144,36,B,69.7,16,23,,B22.0833,quern,probable,,,,,rectangular,Slightly,Basalt,5YR6/1,Partial,80,mod,,,32.00,28.20,19.00,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220145,83,B,25.64,58,276,,,grinding stone,certain,,,,,Loaf-Shaped,,stone,5YR6/1,Complete,100,mod,,2147.00,18.00,14.80,5.00,,,whole,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220146,32,B,42.21,48,142,,,UD,,,,,,ovoid,Nearly,stone,5YR5/1,Complete,100,mod,,5.62,2.45,2.00,0.99,,,whole,1,CNEA,,,,,,,,,,,,,,,,,,
A220147,13,B,42.21,39,116,,,hand grinder,probable,,,,,ovoid,Slightly,stone,,Complete,100,crude,,266.00,6.94,6.08,4.41,,,whole,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220148,25,B,41.3,26,67,,,whirlygig,certain,,,,,circular,Nearly,Ceramic,,Partial,60,mod,punctured,3.00,3.10,1.92,0.66,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220149,64,B,24.42,26,162,,,hand grinder,probable,,,,,pyramidal,Nearly,Basalt,,Partial,10,mod,,30.00,5.78,5.71,2.16,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220150,10,B,42.21,36,113,,,grinding stone,certain,,,,,rectangular,Nearly,Basalt,,Partial,20,crude,,1162.00,1.01,9.68,7.24,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220151,88,B,24.42,39,190,,B22.0999,mortar,certain,,,,,triangular,rounded,limestone,7.5YR8/4,Complete,100,crude,,,32.00,24.70,11.60,,,whole,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220152,250,B,25.62,36,264,,,grinding stone,certain,,,,,Loaf-Shaped,Nearly,Basalt,10YR8/3,Partial,70,crude,,2209.00,18.70,11.80,6.40,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220153,73,B,25.62,61,270,,B22.0814,hand grinder,probable,,,,,Loaf-Shaped,Nearly,limestone,10YR7/4,Partial,80,crude,,272.00,7.78,7.24,3.71,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220154,64,B,25.62,58,263,,,hand grinder,probable,,,,,Rectangular,Nearly,Sandstone,10YR6/2,Partial,80,Crude,,280.00,7.77,5.13,4.69,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220155,56,B,64.7,16,28,,,Bangle,certain,,,,,Circular,Nearly,glass,Gley 1 4/N,Partial,10,mod,,0.67,1.65,0.50,0.43,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220156,21,B,41.3,26,68,,,shell,certain,,,,,triangular,Slightly,shell,10R8/1,Partial,,,,1.20,2.60,1.40,0.44,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220157,91,B,24.42,39,190,,B22.1000,lower grinding stone,certain,,,,,rectangular,rounded,Basalt,5YR6/1,Partial,70,mod,,20.00,23.80,26.50,10.60,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220158,55,B,69.7,16,28,,,Bangle,certain,,,,,Circular,Nearly,glass,Gley 1 3/10Y,Partial,10,mod,,0.78,1.83,0.58,0.54,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220159,28,B,42.21,46,136,,,hand grinder,certain,,,,,amorphous,,Basalt,10YR6/1,Partial,40,mod,,297.00,6.86,5.57,4.43,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220160,81,B,25.62,58,276,,,Jar Stopper,probable,,,,,circular,Nearly,Ceramic,5YR7/3,Complete,100,mod,,21.19,4.17,3.13,1.05,,,whole,1,CNEA,,,,,,,,,,,,,,,,,,
A220161,77,B,25.62,58,274,,,Jar Stopper,probable,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220162,99,B,25.62,1,134,,,mortar,certain,,,,,rectangular,Slightly,Basalt,10YR8/1,Partial,,mod,,6777.00,12.01,9.93,4.06,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220163,75,B,24.42,34,181,,,hand grinder,certain,,,,,circular,Nearly,Basalt,10YR8/1,Partial,60,mod,,634.00,10.85,8.99,3.69,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220164,68,B,25.62,58,268,,,mortar,probable,,,,,lentoid,Slightly,Basalt,5YR7/1,Partial,30,mod,,79.00,4.69,4.65,2.48,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220165,31,B,69.7,16,21,,B22.0759,lower grinding stone,probable,,,,,Conical,Nearly,Basalt,Gley 1 5/2,Partial,10,crude,,116.00,16.50,7.50,5.80,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220166,63,B,25.62,36,267,,,hand grinder,certain,,,,,circular,Nearly,Basalt,2.5YR/1,Complete,100,crude,,460.00,7.50,6.95,5.69,,,whole,,DoA Karak,,,,,,,,,,,,,,,,,,
A220167,89,B,25.62,39,279,,,pounder,probable,,,,,ovoid,Slightly,stone,5YR8/2,Partial,90,very crude,,580.00,7.58,7.16,6.76,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220168,115,B,24.42,60,180,,,Jar Stopper,certain,,,,,disk,Nearly,Ceramic,,Complete,100,crude,,7.00,2.17,2.40,0.93,,,whole,1,CNEA,,,,,,,,,,,,,,,,,,
A220169,116,B,24.42,60,180,,,Jar Stopper,probable,,,,,circular,Slightly,Ceramic,7.5YR7/3,Partial,70,mod,,61.28,5.90,1.33,0.17,,,broken,1,CNEA,,,,,,,,,,,,,,,,,,
A220170,27,B,41.3,26,69,,,Jar Stopper,probable,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220171,79,B,25.62,58,274,,,Jar Stopper,probable,,,,,circular ,Nearly,Ceramic,7.5YR7/1,,,,,3.99,5.17,4.33,1.60,,,whole,1,CNEA,,,,,,,,,,,,,,,,,,
A220172,82,B,25.61,44,136,,,hand grinder,probable,,,,,conical,Slightly,Basalt,10YR6/1,partial,50,crude,,356.00,5.58,7.29,7.07,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220173,79,B,24.42,61,186,,,pestle,certain,,,,,spherical,Nearly,Basalt,5YR6/1,Complete,100,fine,,259.00,6.13,5.98,4.55,,,whole,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220174,25,B,25.62,39,284,,,Jar Stopper,probable,,,,,circular,Nearly,Ceramic,10YR7/1,Complete,100,mod,,11.93,3.20,2.86,0.98,,,whole,1,CNEA,,,,,,,,,,,,,,,,,,
A220175,250,B,25.62,36,264,,,hand grinder,certain,,,,,spherical,Nearly,basalt,7.5YR6/1,Complete,100,mod,,730.00,8.46,7.08,6.91,,,whole,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220176,35,B,25.62,56,257,,,grinding stone,certain,,,,,Loaf-Shaped,Slightly,stone,7.5YR5/1,Partial,80,crude,,1104.00,12.72,10.50,5.23,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220177,60,B,64.7,20,35,,,Vessel,possible,,,,,,,Faience,2.5Y8/2,Partial,10,fine,,1.05,15.68,12.67,3.69,,,broken,1,CNEA,Rim,,,,,,,,,,,,,,,,,
A220178,24,B,42.21,72,205,,,grinding stone,probable,,,,,rectangular,Slightly,Basalt,5YR6/1,Partial,80,crude,,2235.00,14.12,13.10,7.51,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220179,42,B,69.7,16,25,,,UD,,,,,,rectangular,Slightly,metal,7.5YR2.5/3,Partial,,UD,,3.12,30.50,20.00,2.60,,,broken,2,CNEA,,,,,,,,,,,,,,,,,,
A220180,74,B,25.61,1,133,,,bowl,certain,,,,,rectangular,Slightly,Basalt,10YR3/1,Partial,20,fine,,353.00,5.54,8.60,2.72,,,broken,1,DoA Karak,,,,,,,,,,,,,,,,,,
A220181,100,B,25.62,61,278,,,Jar Stopper,probable,,,,,circular,Nearly,Ceramic,7.5YR6/6,Complete,100,mod,,2.63,4.39,4.49,1.14,,,whole,1,CNEA,,,,,,,,,,,,,,,,,,
A220182,24,B,24.42,35,204,,,pestle,probable,,,,,conical,Slightly,stone,10YR6/2,Complete,100,,,9.00,1.95,1.66,1.78,,,whole,1,CNEA,,,,,,,,,,,,,,,,,,
A220183,23,B,42.21,41,127,,,Loom Weight,certain,,,,,Pyramidal,,Clay,5YR7/4,partial,80,Crude,,225.00,70.14,41.84,35.12,,5.02,,3,CNEA,,,,,,,,,,,,,,,,,,
A220184,44,B,42.21,48,142,,,UD,,,,,,Amorphous,Slightly,Basalt,10YR3/1,Partial,,Mod,,102.00,7.70,4.41,2.48,,,,1,CNEA,,,,,,,,,,,,,,,,,,
A220185,42,B,42.21,48,147,,,pestle,probable,,,,,Triangular,Slightly,Basalt,Gley 1 7/1,Complete,100,crude,,135.00,5.21,4.16,4.47,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220186,101,B,25.62,39,285,,,Jar Stopper,probable,,,,,Circular,Nearly,Ceramic,,partial,60,Mod,,54.00,7.78,1.07,5.20,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220187,33,B,42.21,0,0,,,pestle,probable,,,,,Conical,Slightly,Basalt,Gley 1 6/2,partial,90,Crude,,154.00,5.14,4.19,5.01,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220188,60,B,25.62,58,263,,,lower grinding stone,probable,,,,,rectangular,Slightly,Basalt,Gley 1 3/2,partial,20,crude,,376.00,9.62,7.63,3.96,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220189,67,B,42.21,53,154,,B22.1204,pestle,certain,,,,,conical,Nearly,Stone,,partial,70,mod,,2511.00,16.60,10.77,,,,,,DoA Karak,,,,,,,,,,,,,R22009,,,,,
A220190,71,B,42.21,53,156,,,mortar,certain,,,,,circular,Nearly,Basalt,7.5YR5/1,partial,90,crude,,,22.80,20.10,5.98,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220191,46,B,42.21,48,151,X,,pounder,possible,,,,,spherical,Nearly,Basalt,5YR5/1,Complete,100,mod,,574.00,7.44,7.47,6.24,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220192,175,B,24.42,61,213,,,hand grinder,probable,,,,,crescent,Slightly,Basalt,5YR5/1,partial,40,mod,,472.00,8.07,8.55,4.87,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220193,48,B,42.21,48,151,,,pounder,certain,,,,,spherical,Nearly,Basalt,5Y6/1,Complete,100,crude,,691.00,9.63,9.18,6.48,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220194,158,B,24.42,39,208,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220195,61,B,24.42,26,168,,,grinding stone,probable,,,,,rectangular,slightly,basalt,5YR6/1,Partial,70,Moderate,,849.00,9.65,8.72,6.43,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220196,105,B,25.62,58,291,,,pounder,probable,,,,,spherical,nearly,basalt,5YR7/1,Complete,100,Moderate,,421.00,6.92,6.74,6.21,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220197,49,B,42.21,52,153,,,pounder,Possible,,,,,Circular,nearly,basalt,10YR7/1,Complete,100,Crude,,1405.00,12.77,10.90,5.98,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220198,153,B,24.42,35,204,,,hand grinder,certain,,,,,Circular,nearly,basalt,5YR7/1,Complete,100,Moderate,,267.00,7.39,6.40,4.24,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220199,170,B,24.42,61,210,,,pestle,certain,,,,,Circular,nearly,basalt,10YR8/1,Partial,70,Moderate,,40.62,3.76,3.13,2.52,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220200,50,B,42.21,52,153,,,Loom Weight,,,,,,,,,,,,,,354.00,5.87,4.36,4.70,,,,12,CNEA,,,,,,,,,,,,,,,,,,
A220201,106,B,25.62,1,292,,,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220202,71,B,24.42,26,175,,,hand grinder,possible,,,,,Ovoid,Nearly,Basalt,5YR6/1,Complete,100,Crude,,263.00,7.14,6.52,4.19,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220203,48,B,25.62,36,264,,,weight,probable,,,,,Crescent,Slightly,Basalt,5YR5/1,Partial,20,Crude,,508.00,9.97,6.21,5.45,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220204,73,B,25.61,1,133,,,pounder,probable,,,,,cuboid,,Basalt,5YR7/1,Complete,100,Moderate,,744.00,7.75,6.78,7.12,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220205,70,B,25.62,62,70,,,grinding stone,probable,,,,,Lunate,Nearly,Basalt,5YR6/1,Partial,,Moderate,,1095.00,14.92,9.92,5.67,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220206,64,B,41.3,27,80,,,hand grinder,certain,,,,,Spherical,Nearly,Basalt,5YR5/1,Complete,100,Fine,,312.00,6.66,6.01,4.54,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220207,174,B,24.42,39,209,,,Juglet,probable,,,,,Rectangular,Slightly,Glass,,Partial,,Fine,,0.65,1.80,0.80,0.30,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220208,86,B,69.7,17,36,,,UD,,,,,,Rectilinear,Slightly,Metal,2.5YR3/1,Partial,,,,5.17,4.36,0.78,0.90,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220209,173,B,24.42,39,209,,,Jar Stopper,probable,,,,,Circular,Nearly,Ceramic,7.5YR7/2,Complete,100,Crude,,30.10,5.22,5.12,1.06,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220210,148,B,24.42,39,190,,,Jar Stopper,probable,,,,,Circular,Nearly,Ceramic,10YR7/4,Complete,100,Moderate,,14.31,3.96,3.84,0.94,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220211,108,B,25.62,58,291,,,weight,probable,,,,,Spherical,Nearly,Stone?,,,,,,18.92,2.87,2.95,3.07,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220212,79,B,42.21,79,157,,,spatula,probable,,,,,Triangular,Slightly,Bone,10YR8/4,Partial,,Moderate,,0.13,4.44,1.71,0.61,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220213,51,B,69.7,16,28,,B22.1019,Bangle,Certain,,,,,Circular,Slightly,Glass,10YR4/4,Partial,20,Fine,Incised,2.09,2.77,0.68,0.66,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220214,76,B,69.7,21,39,,,Bangle,certain,,,,,Circular,Nearly,Glass,Gley 1 5/5G,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220215,71,B,69.7,97,36,,B22.1133,Bangle,certain,,,,,Circular,Nearly,Glass,Gley 1 7/N,Partial,10,Very Fine,Striped,4.93,5.11,0.72,0.72,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220216,78,B,69.7,17,40,,B22.1186,Bangle,certain,,,,,Circular,Nearly,Glass,10YR2/1,Partial,10,Very Fine,Fluted,2.93,3.04,0.75,0.73,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220217,66,B,69.7,17,37,,,Bangle,certain,,,,,Circular,Nearly,Glass,10YR2/1,Partial,10,Very Fine,,2.67,3.88,0.72,0.63,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220218,70,B,69.7,17,36,,,Bangle,certain,,,,,Circular,Nearly,Glass,10YR3/1,Partial,10,Fine,Etched,2.53,2.56,0.90,0.73,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220219,64,B,69.7,20,30,,,Bangle,certain,,,,,Circular,Nearly,Glass,10YR2/1,Partial,10,Very Fine,Striped,1.49,2.34,0.67,0.53,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220220,59,B,41.3,27,77,,B22.1317,Mortar,certain,,,,,ovoid,Nearly,Basalt,5YR6/1,Complete,100,Moderate,,5233.00,24.00,18.70,11.20,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220221,55,B,41.3,27,77,,B22.1303,Mortar,certain,,,,,Rectangular,Slightly,Basalt,Gley 1 4/N,Complete,100,Moderate,,,29.00,37.40,23.60,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220222,62,B,41.3,27,77,,B22.1353,Pestle,certain,,,,,ovoid,Nearly,Limestone,5YR7/1,Complete,100,Moderate,,1094.00,11.02,8.47,6.32,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220223,83,B,42.21,55,157,,B22.1259,Loom Weight,probable,,,,,Amorphous,Slightly,Basalt,10YR8/3,Partial,,Crude,,1305.00,12.94,8.62,6.35,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220224,83,B,25.61,4,135,,,Weight,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220225,84,B,42.21,55,157,,B22.1260,Jar Stopper,probable,,,,,Circular,Nearly,Ceramic,10YR5/2,Partial,,Moderate,,36.00,7.47,6.22,0.64,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220226,33,B,41.3,26,71,,B22.1077,Spindle Whorl,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220227,51,B,41.3,27,76,,,Loom Weight,certain,,,,,Triangular,Slightly,Clay,5YR5/4,Partial,30,Moderate,,165.00,5.74,4.68,4.51,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220228,97,B,42.21,43,164,X,,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220229,96,B,42.21,56,162,,,Loom Weight,certain,,,,,Rectangular,Nearly,Clay,5YR7/3,Partial,90,Moderate,,625.00,12.01,6.67,6.43,,0.54,,,CNEA,,,,,,,,,,,,,,,,,,
A220230,50,B,41.3,27,76,,B22.1278,Loom Weight,probable,,,,,Rectangular,Nearly,Clay,5YR7/1,Partial,10,Moderate,,30.00,3.59,3.40,2.80,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220231,53,B,41.3,27,76,,B22.1301,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220232,68,B,42.21,53,154,,B22.1205,Loom Weight,possible,,,,,Rectangular,Nearly,Clay,7.5YR7/2,Partial,70,Moderate,,230.00,6.15,5.31,4.68,,0.87,,,CNEA,,,,,,,,,,,,,,,,,,
A220233,58,B,42.21,53,154,,,Loom Weight,Certain,,,,,Pyramidal,,Clay,5YR7/4,Partial,,Crude,,445.00,10.16,6.95,5.37,,1.60,,,CNEA,,,,,,,,,,,,,,,,,,
A220234,91,B,42.21,55,156,,,Loom Weight,probable,,,,,,,Clay,5YR7/2,Partial,,Moderate,,65.00,6.20,2.30,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220235,74,B,41.3,27,81,,,Figurine,probable,,,Zoomorphic,,Conical,,Ceramic,7.5YR6/3,Partial,10,Crude,,16.00,3.56,,,2.28,,,,CNEA,leg?,,,,,,,,,,,,,,,,,
A220236,45,B,41.3,26,75,,B22.1238,Loom Weight,probable,,,,,Pyramidal,Nearly,Clay,7.5YR7/3,Partial,70,Moderate,,170.00,6.94,4.47,4.44,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220237,15,B,42.29,39,19,,,UD,,,,,,Rectangular,Slightly,Bone,Gley 2 8/10B,Partial,,Moderate,,0.42,1.50,0.55,0.43,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220238,15,B,55.88,0,0,,B22.0928,Ring,probable,,,,,Crescent,Nearly,Metal,Gley 1 5/5G,Partial,60,Crude,,1.19,1.94,0.34,0.36,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220239,40,B,69.7,16,25,,,Bangle,probable,,,,,Crescent,Slightly,Glass,2.5Y4/1,Partial,,Moderate,,0.67,1.56,0.58,0.46,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220240,43,B,69.7,16,25,,B22.0927,Bangle,probable,,,,,Crescent,Slightly,Glass,10YR3/2,Partial,,Moderate,Appliqued,2.15,1.89,0.87,0.79,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220241,18,B,41.3,26,67,,B22.0853,UD,,,,Worked,,Oblong,,Bone,10YR8/6,Partial,,Crude,,1.21,2.12,0.74,0.62,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220242,39,B,42.21,50,145,,,spatula,probable,,,,,Oblong,Nearly,Bone,10YR8/3,Partial,,Fine,,1.49,3.49,1.70,0.22,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220243,89,B,69.7,17,43,,B22.1240,Bangle,probable,,,,,Crescent,Slightly,Glass,Gley 1 4/N,Partial,,Fine,,3.53,2.88,0.88,0.83,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220244,114,B,25.62,58,291,,,Jar Stopper,certain,,,,,Circular,Nearly,Ceramic,10YR7/4,Complete,100,Crude,,7.35,,,0.68,3.15,,,,CNEA,,,,,,,,,,,,,,,,,,
A220245,100,B,69.7,29,48,,B22.1337,Bangle,certain,,,,,Crescent,Slightly,Glass,10R4/1,Partial,10,Moderate,,1.72,2.74,0.61,0.56,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220246,101,B,69.7,29,48,,B22.1338,nail,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220247,97,B,69.7,17,47,,B22.1334,Bangle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220248,52,B,41.3,27,76,,B22.1278,spatula,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220249,86,B,42.21,55,157,,,ring,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220250,99,B,69.7,29,48,,B22.1336,Bangle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220251,60,B,42.21,53,154,,,Ceramic,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220252,150,B,24.42,35,204,,,Spindle Whorl,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220253,83,B,69.7,17,40,,,quern,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220254,172,B,24.42,61,210,,B22.1213,Lower Grinding Stone,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220255,63,B,41.3,26,78,,B22.1410,lower grinding stone,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220256,38,B,41.3,27,73,,,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220257,41,B,41.3,27,44,,,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220258,37,B,41.3,27,73,,B22.1132,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220259,46,B,41.3,26,75,,,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220260,34,B,41.3,26,71,,B22.1090,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220261,36,B,42.21,46,141,,,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220262,66,B,42.21,53,154,,B22.1203,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
